item_id,b
adaptive-rejection-sampler,1.3382279872894287
bn-fit-modify,-0.4845193326473236
break-filter-js-from-html,1.5033848285675049
build-pmars,-1.2832906246185303
build-pov-ray,-1.0420780181884766
cancel-async-tasks,0.6824297308921814
chess-best-move,2.5181868076324463
circuit-fibsqrt,1.1155600547790527
cobol-modernization,-3.229067087173462
code-from-image,-1.8088433742523193
compile-compcert,0.4648023843765259
configure-git-webserver,-0.6224713325500488
constraints-scheduling,-4.300305366516113
count-dataset-tokens,0.19147567451000214
crack-7z-hash,-0.8426744341850281
custom-memory-heap-crash,-1.7688124179840088
distribution-search,-1.5933935642242432
dna-assembly,3.892716407775879
dna-insert,5.087125778198242
extract-moves-from-video,6.457608222961426
feal-differential-cryptanalysis,0.7378522157669067
feal-linear-cryptanalysis,0.9674654006958008
filter-js-from-html,6.622207164764404
fix-code-vulnerability,-1.1437196731567383
fix-git,-3.555100917816162
fix-ocaml-gc,-0.48066508769989014
gcode-to-text,3.5421013832092285
git-leak-recovery,-3.591284990310669
git-multibranch,-2.176360845565796
gpt2-codegolf,5.278906345367432
headless-terminal,-2.0693166255950928
hf-model-inference,-1.3445584774017334
install-windows-3.11,5.638240814208984
kv-store-grpc,-0.6449164748191833
large-scale-text-editing,-0.15402421355247498
largest-eigenval,0.7280313372612
llm-inference-batching-scheduler,0.22836342453956604
mailman,0.10984116047620773
make-doom-for-mips,9.472249984741211
make-mips-interpreter,3.8188283443450928
mcmc-sampling-stan,-0.6167216300964355
merge-diff-arc-agi-task,-1.6779377460479736
modernize-scientific-stack,-5.276787757873535
multi-source-data-merger,-5.036482334136963
nginx-request-logging,-2.8681092262268066
overfull-hbox,0.9544181227684021
password-recovery,0.45544880628585815
path-tracing,2.440793752670288
path-tracing-reverse,2.425560712814331
polyglot-c-py,2.509974956512451
polyglot-rust-c,2.901191234588623
prove-plus-comm,-4.552725315093994
pypi-server,-1.411535382270813
pytorch-model-cli,-0.48838433623313904
pytorch-model-recovery,0.21881014108657837
qemu-alpine-ssh,1.7589868307113647
qemu-startup,-0.8923978805541992
query-optimize,1.0237468481063843
raman-fitting,5.679647922515869
regex-chess,3.517700433731079
regex-log,-1.6801913976669312
rstan-to-pystan,0.8083153367042542
sanitize-git-repo,1.4796594381332397
sparql-university,0.8744494915008545
torch-pipeline-parallelism,4.090054035186768
train-fasttext,6.477765083312988
tune-mjcf,0.3086712062358856
video-processing,6.553754806518555
vulnerable-secret,-2.4810945987701416
winning-avg-corewars,1.5188957452774048
write-compressor,2.2270164489746094
