item_id,b
NodeBB__NodeBB-00c70ce7b0541cfc94afe567921d7668cdc8f4ac,3.766343116760254
NodeBB__NodeBB-05f2236193f407cf8e2072757fbd6bb170bc13f0,-1.0809204578399658
NodeBB__NodeBB-087e6020e490b4a1759f38c1ad03869511928263,3.762529134750366
NodeBB__NodeBB-0c81642997ea1d827dbd02c311db9d4976112cd4,-0.8190887570381165
NodeBB__NodeBB-0e07f3c9bace416cbab078a30eae972868c0a8a3,1.670762300491333
NodeBB__NodeBB-0f788b8eaa4bba3c142d171fd941d015c53b65fc,1.6620546579360962
NodeBB__NodeBB-18c45b44613aecd53e9f60457b9812049ab2998d,3.699375867843628
NodeBB__NodeBB-22368b996ee0e5f11a5189b400b33af3cc8d925a,-1.961205005645752
NodeBB__NodeBB-397835a05a8e2897324e566b41c5e616e172b4af,-2.3287084102630615
NodeBB__NodeBB-3c85b944e30a0ba8b3ec9e1f441c74f383625a15,-1.6731184720993042
NodeBB__NodeBB-4327a09d76f10a79109da9d91c22120428d3bdb9,-4.295017719268799
NodeBB__NodeBB-51d8f3b195bddb13a13ddc0de110722774d9bb1b,-0.16978587210178375
NodeBB__NodeBB-6489e9fd9ed16ea743cc5627f4d86c72fbdb3a8a,-0.6684452295303345
NodeBB__NodeBB-6ea3b51f128dd270281db576a1b59270d5e45db0,-1.9047651290893555
NodeBB__NodeBB-767973717be700f46f06f3e7f4fc550c63509046,-0.6693013310432434
NodeBB__NodeBB-76c6e30282906ac664f2c9278fc90999b27b1f48,-2.2912230491638184
NodeBB__NodeBB-7b8bffd763e2155cf88f3ebc258fa68ebe18188d,-1.5562078952789307
NodeBB__NodeBB-8168c6c40707478f71b8af60300830fe554c778c,3.825200080871582
NodeBB__NodeBB-82562bec444940608052f3e4149e0c61ec80bf3f,-1.505368947982788
NodeBB__NodeBB-84dfda59e6a0e8a77240f939a7cb8757e6eaf945,3.8219196796417236
NodeBB__NodeBB-84e065752f6d7fbe5c08cbf50cb173ffb866b8fa,-0.7299727201461792
NodeBB__NodeBB-8ca65b0c78c67c1653487c02d1135e1b702185e1,-0.22344787418842316
NodeBB__NodeBB-9c576a0758690f45a6ca03b5884c601e473bf2c1,3.751969575881958
NodeBB__NodeBB-a5afad27e52fd336163063ba40dcadc80233ae10,1.5996345281600952
NodeBB__NodeBB-a917210c5b2c20637094545401f85783905c074c,3.7134342193603516
NodeBB__NodeBB-b398321a5eb913666f903a794219833926881a8f,-0.7814493179321289
NodeBB__NodeBB-bad15643013ca15affe408b75eba9e47cc604bb2,-1.1723088026046753
NodeBB__NodeBB-bd80d36e0dcf78cd4360791a82966078b3a07712,-1.8605343103408813
NodeBB__NodeBB-be43cd25974681c9743d424238b7536c357dc8d3,3.675713062286377
NodeBB__NodeBB-cfc237c2b79d8c731bbfc6cadf977ed530bfd57a,-0.8123544454574585
NodeBB__NodeBB-eb49a64974ca844bca061744fb3383f5d13b02ad,-0.06694851815700531
NodeBB__NodeBB-f083cd559d69c16481376868c8da65172729c0ca,-2.2582855224609375
NodeBB__NodeBB-f2082d7de85eb62a70819f4f3396dd85626a0c0a,3.9091193675994873
NodeBB__NodeBB-f48ed3658aab7be0f1165d4c1f89af48d7865189,0.36087578535079956
NodeBB__NodeBB-f9ce92df988db7c1ae55d9ef96d247d27478bc70,-2.620788812637329
ansible__ansible-0ea40e09d1b35bcb69ff4d9cecf3d0defa4b36e8,-5.2537078857421875
ansible__ansible-0fd88717c953b92ed8a50495d55e630eb5d59166,-1.1574221849441528
ansible__ansible-106909db8b730480615f4a33de0eb5b710944e78,-1.2322689294815063
ansible__ansible-11c1777d56664b1acb56b387a1ad6aeadef1391d,3.78387713432312
ansible__ansible-189fcb37f973f0b1d52b555728208eeb9a6fce83,-1.8577666282653809
ansible__ansible-1b70260d5aa2f6c9782fd2b848e8d16566e50d85,-0.3248901963233948
ansible__ansible-1bd7dcf339dd8b6c50bc16670be2448a206f4fdb,3.58054256439209
ansible__ansible-1ee70fc272aff6bf3415357c6e13c5de5b928d9b,-4.3102850914001465
ansible__ansible-29aea9ff3466e4cd2ed00524b9e56738d568ce8b,-1.1391980648040771
ansible__ansible-34db57a47f875d11c4068567b9ec7ace174ec4cf,-1.0918015241622925
ansible__ansible-379058e10f3dbc0fdcaf80394bd09b18927e7d33,-3.153378963470459
ansible__ansible-3889ddeb4b780ab4bac9ca2e75f8c1991bcabe83,3.904026508331299
ansible__ansible-395e5e20fab9cad517243372fa3c3c5d9e09ab2a,-2.6128005981445312
ansible__ansible-39bd8b99ec8c6624207bf3556ac7f9626dad9173,0.5375234484672546
ansible__ansible-3b823d908e8a5d17674f8c26d337d3114b7493b1,-3.634305715560913
ansible__ansible-40ade1f84b8bb10a63576b0ac320c13f57c87d34,3.88016676902771
ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e,-3.12162709236145
ansible__ansible-42355d181a11b51ebfc56f6f4b3d9c74e01cb13b,-1.5498929023742676
ansible__ansible-4c5ce5a1a9e79a845aff4978cfeb72a0d4ecf7d6,3.6698951721191406
ansible__ansible-502270c804c33d3bc963930dc85e0f4ca359674d,-1.5434566736221313
ansible__ansible-5260527c4a71bfed99d803e687dd19619423b134,-1.0965240001678467
ansible__ansible-5640093f1ca63fd6af231cc8a7fb7d40e1907b8c,-0.16467943787574768
