item_id,b
adaptive-rejection-sampler,0.9682478904724121
bn-fit-modify,-0.8381428718566895
break-filter-js-from-html,0.9749036431312561
build-cython-ext,0.44190138578414917
build-pmars,-1.5919686555862427
build-pov-ray,-1.5097978115081787
caffe-cifar-10,4.660520076751709
cancel-async-tasks,0.6039921641349792
chess-best-move,2.220141887664795
cobol-modernization,-3.613186836242676
code-from-image,-2.014008045196533
configure-git-webserver,-0.7678049802780151
constraints-scheduling,-4.4519147872924805
count-dataset-tokens,-0.02449817582964897
crack-7z-hash,-1.2943365573883057
custom-memory-heap-crash,-2.074455499649048
db-wal-recovery,3.2190158367156982
distribution-search,-2.070894718170166
dna-assembly,3.55991792678833
extract-elf,0.48054903745651245
extract-moves-from-video,6.367729187011719
feal-differential-cryptanalysis,0.5201960206031799
filter-js-from-html,6.367106914520264
financial-document-processor,1.3303334712982178
fix-code-vulnerability,-1.3939197063446045
fix-git,-3.8148272037506104
fix-ocaml-gc,-0.9119648933410645
gcode-to-text,3.34956431388855
git-leak-recovery,-3.583181858062744
git-multibranch,-2.7171998023986816
gpt2-codegolf,4.85978364944458
headless-terminal,-2.482919216156006
kv-store-grpc,-0.9052119255065918
largest-eigenval,0.18457889556884766
llm-inference-batching-scheduler,-0.1369941085577011
log-summary-date-ranges,-1.9949947595596313
mailman,-0.34467825293540955
make-mips-interpreter,3.584834098815918
model-extraction-relu-logits,3.463442325592041
modernize-scientific-stack,-5.823184013366699
mteb-leaderboard,3.332404613494873
mteb-retrieve,4.543944835662842
multi-source-data-merger,-5.143547534942627
nginx-request-logging,-2.986943483352661
openssl-selfsigned-cert,-1.1558947563171387
overfull-hbox,0.6093181371688843
password-recovery,0.03175375610589981
path-tracing,1.8486766815185547
polyglot-c-py,2.2311642169952393
polyglot-rust-c,2.526662826538086
portfolio-optimization,-3.9879918098449707
protein-assembly,1.985541582107544
prove-plus-comm,-4.775574684143066
pytorch-model-recovery,-0.2795882821083069
qemu-startup,-1.3779420852661133
query-optimize,0.6167347431182861
regex-chess,3.2924587726593018
reshard-c4-data,-0.4791664481163025
rstan-to-pystan,0.4978100061416626
sam-cell-seg,6.377239227294922
sanitize-git-repo,1.1919937133789062
schemelike-metacircular-eval,1.260201096534729
sparql-university,0.5959672331809998
sqlite-db-truncate,-0.4954949915409088
sqlite-with-gcov,-1.9238897562026978
torch-pipeline-parallelism,3.9396774768829346
torch-tensor-parallelism,3.437256097793579
train-fasttext,6.2173752784729
tune-mjcf,0.10981357097625732
vulnerable-secret,-2.6212575435638428
winning-avg-corewars,1.111647129058838
write-compressor,1.831061840057373
