item_id,b
NodeBB__NodeBB-00c70ce7b0541cfc94afe567921d7668cdc8f4ac,1.429019808769226
NodeBB__NodeBB-04998908ba6721d64eba79ae3b65a351dcfbc5b5,0.3308214545249939
NodeBB__NodeBB-05f2236193f407cf8e2072757fbd6bb170bc13f0,-1.895571231842041
NodeBB__NodeBB-0f788b8eaa4bba3c142d171fd941d015c53b65fc,0.37993890047073364
NodeBB__NodeBB-1ea9481af6125ffd6da0592ed439aa62af0bca11,-0.41867801547050476
NodeBB__NodeBB-22368b996ee0e5f11a5189b400b33af3cc8d925a,-2.6562659740448
NodeBB__NodeBB-2657804c1fb6b84dc76ad3b18ecf061aaab5f29f,0.3795803189277649
NodeBB__NodeBB-397835a05a8e2897324e566b41c5e616e172b4af,-3.0815391540527344
NodeBB__NodeBB-3c85b944e30a0ba8b3ec9e1f441c74f383625a15,-2.3482823371887207
NodeBB__NodeBB-4327a09d76f10a79109da9d91c22120428d3bdb9,-4.806067943572998
NodeBB__NodeBB-445b70deda20201b7d9a68f7224da751b3db728c,1.3553389310836792
NodeBB__NodeBB-51d8f3b195bddb13a13ddc0de110722774d9bb1b,-0.9985803961753845
NodeBB__NodeBB-6489e9fd9ed16ea743cc5627f4d86c72fbdb3a8a,-1.5722994804382324
NodeBB__NodeBB-6ea3b51f128dd270281db576a1b59270d5e45db0,-2.729325294494629
NodeBB__NodeBB-70b4a0e2aebebe8f2f559de6680093d96a697b2f,-3.05570125579834
NodeBB__NodeBB-767973717be700f46f06f3e7f4fc550c63509046,-1.542826533317566
NodeBB__NodeBB-7b8bffd763e2155cf88f3ebc258fa68ebe18188d,-2.3138914108276367
NodeBB__NodeBB-82562bec444940608052f3e4149e0c61ec80bf3f,-2.3547990322113037
NodeBB__NodeBB-84dfda59e6a0e8a77240f939a7cb8757e6eaf945,1.429329514503479
NodeBB__NodeBB-84e065752f6d7fbe5c08cbf50cb173ffb866b8fa,-1.472453236579895
NodeBB__NodeBB-97c8569a798075c50e93e585ac741ab55cb7c28b,-0.4869055151939392
NodeBB__NodeBB-9c576a0758690f45a6ca03b5884c601e473bf2c1,1.464550495147705
NodeBB__NodeBB-a5afad27e52fd336163063ba40dcadc80233ae10,0.425408273935318
NodeBB__NodeBB-b1f9ad5534bb3a44dab5364f659876a4b7fe34c1,-3.876098394393921
NodeBB__NodeBB-b398321a5eb913666f903a794219833926881a8f,-1.5689902305603027
NodeBB__NodeBB-bad15643013ca15affe408b75eba9e47cc604bb2,-1.8829208612442017
NodeBB__NodeBB-bd80d36e0dcf78cd4360791a82966078b3a07712,-2.764662504196167
NodeBB__NodeBB-be43cd25974681c9743d424238b7536c357dc8d3,1.1892337799072266
NodeBB__NodeBB-cfc237c2b79d8c731bbfc6cadf977ed530bfd57a,-1.4859923124313354
NodeBB__NodeBB-da0211b1a001d45d73b4c84c6417a4f1b0312575,-1.9127435684204102
NodeBB__NodeBB-f083cd559d69c16481376868c8da65172729c0ca,-3.09576153755188
